site,depth,replicate_no,family,species,size,biomass
raha_inside,5,2,PAR,DUSKY,21-30,467.63
raha_inside,5,2,PAR,SORDID,31-40,1178.25
raha_inside,5,2,PAR,SORDID,31-40,1178.25
raha_inside,5,2,PAR,SORDID,31-40,1178.25
raha_inside,5,2,PAR,SORDID,31-40,1178.25
raha_inside,5,2,PAR,SORDID,31-40,1178.25
raha_inside,5,2,PAR,SORDID,31-40,1178.25
raha_inside,5,2,PAR,DUSKY,31-40,1304.18
raha_inside,5,2,PAR,ECLIPSE,31-40,1178.25
raha_inside,5,2,PAR,3 COLOUR,31-40,1304.18
raha_inside,5,2,PAR,3 COLOUR,21-30,467.63
raha_inside,5,2,PAR,3 COLOUR,21-30,467.63
raha_inside,5,2,PAR,3 COLOUR,21-30,467.63
raha_inside,5,2,PAR,3 COLOUR,21-30,467.63
raha_inside,5,2,PAR,3 COLOUR,21-30,467.63
raha_inside,5,2,PAR,3 COLOUR,Nov-20,467.63
raha_inside,5,2,PAR,SORDID,44837,3.7
raha_inside,5,2,PAR,SORDID,44837,3.7
raha_inside,5,2,PAR,SORDID,44837,3.7
raha_inside,5,2,PAR,SORDID,44837,3.7
raha_inside,5,2,PAR,LNOSE,41-50,1336.11
raha_inside,5,2,TRIG,STR,NA,NA
raha_inside,5,2,TRIG,STR,NA,NA
raha_inside,5,2,TRIG,STR,NA,NA
raha_inside,5,2,TRIG,STR,NA,NA
raha_inside,5,2,TRIG,STR,NA,NA
raha_inside,5,2,TRIG,STR,NA,NA
raha_inside,10,1,RAB,STR,31-40,468.15
raha_inside,10,1,RAB,STR,31-40,468.15
raha_inside,10,1,RAB,STR,31-40,468.15
raha_inside,10,1,PAR,SORDID,44837,3.7
raha_inside,10,1,PAR,SORDID,44837,3.7
raha_inside,10,1,PAR,SORDID,44837,3.7
raha_inside,10,1,PAR,DUSKY,44837,4.02
raha_inside,10,1,PAR,SORDID,Nov-20,91.02
raha_inside,10,1,PAR,SORDID,Nov-20,91.02
raha_inside,10,1,PAR,SORDID,Nov-20,91.02
raha_inside,10,1,PAR,DUSKY,Nov-20,91.02
raha_inside,10,1,PAR,DUSKY,Nov-20,91.02
raha_inside,10,1,PAR,DUSKY,Nov-20,91.02
raha_inside,10,1,PAR,SORDID,21-30,423.88
raha_inside,10,1,PAR,SORDID,21-30,423.88
raha_inside,10,1,PAR,SORDID,21-30,423.88
raha_inside,10,1,PAR,DUSKY,21-30,467.63
raha_inside,10,1,PAR,DUSKY,21-30,467.63
raha_inside,10,1,PAR,DUSKY,21-30,467.63
raha_inside,10,1,PAR,DUSKY,21-30,467.63
raha_inside,10,1,PAR,DUSKY,21-30,467.63
raha_inside,10,1,PAR,DUSKY,21-30,467.63
raha_inside,10,1,PAR,DUSKY,21-30,467.63
raha_inside,10,1,PAR,SORDID,31-40,1178.25
raha_inside,10,1,PAR,DUSKY,31-40,1178.25
raha_inside,10,1,PAR,DUSKY,31-40,1304.18
raha_inside,10,1,TRIG,STR,NA,NA
raha_inside,10,1,TRIG,STR,NA,NA
raha_inside,10,1,TRIG,STR,NA,NA
raha_inside,10,1,TRIG,STR,NA,NA
raha_inside,10,1,TRIG,STR,NA,NA
raha_inside,10,2,RAB,STR,21-30,198.25
raha_inside,10,2,PAR,SORDID,44837,3.7
raha_inside,10,2,PAR,SORDID,44837,3.7
raha_inside,10,2,PAR,DUSKY,44837,
raha_inside,10,2,PAR,DUSKY,44837,
raha_inside,10,2,PAR,SORDID,Nov-20,91.02
raha_inside,10,2,PAR,SORDID,Nov-20,91.02
raha_inside,10,2,PAR,DUSKY,Nov-20,91.02
raha_inside,10,2,PAR,DUSKY,Nov-20,91.02
raha_inside,10,2,RAB,SORDID,21-30,423.88
raha_inside,10,2,PAR,SORDID,21-30,423.88
raha_inside,10,2,PAR,DUSKY,21-30,467.63
raha_inside,10,2,PAR,DUSKY,21-30,467.63
raha_inside,10,2,PAR,DUSKY,21-30,467.63
raha_inside,10,2,PAR,SORDID,31-40,1178.25
raha_inside,10,2,PAR,DUSKY,31-40,1304.18
raha_inside,10,2,PAR,DUSKY,31-40,1304.18
raha_inside,10,2,PAR,DUSKY,31-40,1304.18
raha_inside,10,2,RAB,2 COLOUR,44837,2.61
raha_inside,10,2,PAR,SORDID,21-30,423.88
raha_inside,10,2,PAR,SORDID,31-40,1178.25
raha_inside,10,2,PAR,DUSKY,31-40,1304.18
raha_inside,10,2,PAR,3 COLOUR,44837,4.02
raha_inside,10,2,PAR,3 COLOUR,44837,4.02
raha_inside,10,2,PAR,3 COLOUR,44837,4.02
raha_inside,10,2,PAR,3 COLOUR,Nov-20,99.92
raha_inside,10,2,PAR,3 COLOUR,Nov-20,99.92
raha_inside,10,2,RAB,3 COLOUR,Nov-20,99.92
raha_inside,10,2,PAR,3 COLOUR,21-30,467.63
raha_inside,10,2,TRIG,STR,NA,NA
raha_inside,10,2,TRIG,STR,NA,NA
raha_inside,10,2,TRIG,STR,NA,NA
raha_inside,10,2,TRIG,STR,NA,NA
raha_inside,10,2,TRIG,STR,NA,NA
raha_inside,10,1,EMP,MONO,Nov-20,89
raha_inside,10,1,EMP,LMIC,Nov-20,59
raha_inside,10,1,SNAP,IND,Nov-20,66
raha_inside,10,1,GRO,ARE,Nov-20,49
raha_inside,10,1,GRO,ARE,Nov-20,49
raha_inside,10,1,GRO,ARE,Nov-20,49
raha_inside,10,1,SNAP,LEA,Nov-20,41.97
raha_inside,10,1,GRO,MIN,21-30,257
raha_inside,10,1,GRO,MER,44837,2
raha_inside,10,1,GRO,ARG,Nov-20,59
raha_inside,10,1,SNAP,ROG,Nov-20,64
raha_inside,10,1,GRO,ROG,Nov-20,64
raha_inside,10,1,SNAP,FUR,21-30,333
raha_inside,10,1,SNAP,FUR,21-30,333
raha_inside,10,1,SNAP,MID,21-30,339.46
raha_inside,10,1,GRO,ARG,21-30,277
raha_inside,10,1,GRO,COE,21-30,248
raha_inside,10,1,GRO,COE,21-30,248
raha_inside,10,2,EMP,MONO,Nov-20,89
raha_inside,10,2,EMP,MONO,Nov-20,89
raha_inside,10,2,EMP,MONO,Nov-20,89
raha_inside,10,2,EMP,MONO,Nov-20,89
raha_inside,10,2,GRO,MER,Nov-20,57
raha_inside,10,2,GRO,MER,Nov-20,57
raha_inside,10,2,GRO,ARG,21-30,277
raha_inside,10,2,GRO,ROG,21-30,296
raha_inside,10,1,BUT,AUR,NA,NA
raha_inside,10,1,BUT,AUR,NA,NA
raha_inside,10,1,BUT,TRI,NA,NA
raha_inside,10,1,BUT,TRI,NA,NA
raha_inside,10,1,BUT,TRI,NA,NA
raha_inside,10,1,BUT,TRI,NA,NA
raha_inside,10,1,BUT,TRI,NA,NA
raha_inside,10,1,BUT,KLE,NA,NA
raha_inside,10,1,BUT,TFT,NA,NA
raha_inside,10,1,BUT,TFT,NA,NA
raha_inside,10,1,BUT,TFT,NA,NA
raha_inside,10,1,BUT,TFT,NA,NA
raha_inside,10,1,BUT,TFT,NA,NA
raha_inside,10,1,BUT,TFT,NA,NA
raha_inside,10,1,BUT,TFT,NA,NA
raha_inside,10,1,BUT,LN,NA,NA
raha_inside,10,2,BUT,AUR,NA,NA
raha_inside,10,2,BUT,TRI,NA,NA
raha_inside,10,2,BUT,TRI,NA,NA
raha_inside,10,2,BUT,TRI,NA,NA
raha_inside,10,2,BUT,TRI,NA,NA
raha_inside,10,2,BUT,XAN,NA,NA
raha_inside,10,2,BUT,KLE,NA,NA
raha_inside,10,2,BUT,KLE,NA,NA
raha_inside,10,2,BUT,GUT,NA,NA
raha_inside,10,2,BUT,TFT,NA,NA
raha_inside,10,2,BUT,TFT,NA,NA
raha_inside,10,2,BUT,TFT,NA,NA
raha_inside,10,2,BUT,TFT,NA,NA
raha_inside,10,2,BUT,TFT,NA,NA
raha_inside,10,2,BUT,TFT,NA,NA
raha_inside,10,2,BUT,TFT,NA,NA
raha_inside,10,2,BUT,TFT,NA,NA
raha_inside,10,2,BUT,OXY,NA,NA
raha_inside,5,1,EMP,XAN,Nov-20,
raha_inside,5,1,EMP,MONO,Nov-20,89
raha_inside,5,1,SNAP,KAS,Nov-20,66
raha_inside,5,1,GRO,ARE,44837,2
raha_inside,5,1,GRO,ARE,44837,2
raha_inside,5,1,GRO,ARE,Nov-20,49
raha_inside,5,1,GRO,LEU,Nov-20,398
raha_inside,5,1,GRO,LEU,Nov-20,398
raha_inside,5,1,GRO,MER,Nov-20,57
raha_inside,5,1,GRO,MER,44837,2
raha_inside,5,1,GRO,ROG,Nov-20,64
raha_inside,5,1,GRO,ROG,Nov-20,64
raha_inside,5,1,GRO,ARG,Nov-20,277
raha_inside,5,1,GRO,ARG,Nov-20,277
raha_inside,5,1,EMP,ERY,41-50,2190
raha_inside,5,1,BUT,TRI,NA,NA
raha_inside,5,1,BUT,TRI,NA,NA
raha_inside,5,1,BUT,TRI,NA,NA
raha_inside,5,1,BUT,TRI,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
raha_inside,5,1,BUT,TFT,NA,NA
hithadhoo_inside,5,1,RAB,SGR,21-30,276.83
hithadhoo_inside,5,1,RAB,SGR,21-30,276.83
hithadhoo_inside,5,1,RAB,SGR,21-30,276.83
hithadhoo_inside,5,1,RAB,SGR,21-30,276.83
hithadhoo_inside,5,1,PAR,STEEPHEAD,31-40,1163.6
hithadhoo_inside,5,1,PAR,STEEPHEAD,41-50,2568.21
hithadhoo_inside,5,1,PAR,SORDID,Nov-20,91.02
hithadhoo_inside,5,1,PAR,SORDID,Nov-20,91.02
hithadhoo_inside,5,1,PAR,SORDID,21-30,423.88
hithadhoo_inside,5,1,PAR,SORDID,21-30,423.88
hithadhoo_inside,5,1,PAR,DUSKY,31-40,1304.18
hithadhoo_inside,5,1,PAR,SCABER,21-30,290.09
hithadhoo_inside,5,1,PAR,SCABER,21-30,290.09
hithadhoo_inside,5,1,PAR,LNOSE,21-30,247.78
hithadhoo_inside,5,1,PAR,LNOSE,31-40,648.92
hithadhoo_inside,5,1,PAR,ROSY,Nov-20,89.55
hithadhoo_inside,5,1,TRIG,STR,NA,NA
hithadhoo_inside,5,1,TRIG,STR,NA,NA
hithadhoo_inside,5,1,TRIG,STR,NA,NA
hithadhoo_inside,5,1,TRIG,STR,NA,NA
hithadhoo_inside,5,1,TRIG,STR,NA,NA
hithadhoo_inside,5,1,T&J,MEL,21-30,345
hithadhoo_inside,5,1,T&J,MEL,21-30,345
hithadhoo_inside,5,1,T&J,MEL,21-30,345
hithadhoo_inside,5,1,T&J,BLOCH,31-40,743.64
hithadhoo_inside,5,2,PAR,STEEPHEAD,31-40,1163.6
hithadhoo_inside,5,2,PAR,STEEPHEAD,31-40,1163.6
hithadhoo_inside,5,2,PAR,STEEPHEAD,31-40,1163.6
hithadhoo_inside,5,2,PAR,STEEPHEAD,31-40,1163.6
hithadhoo_inside,5,2,PAR,STEEPHEAD,41-50,1163.6
hithadhoo_inside,5,2,PAR,LNOSE,21-30,247.78
hithadhoo_inside,5,2,TRIG,STR,NA,NA
hithadhoo_inside,5,1,EMP,MONO,21-30,379
hithadhoo_inside,5,1,SNAP,CHEK,21-30,356.88
hithadhoo_inside,5,1,GRO,LEU,21-30,1921
hithadhoo_inside,5,1,GRO,MIN,Nov-20,55
hithadhoo_inside,5,1,GRO,MER,Nov-20,57
hithadhoo_inside,5,1,GRO,COE,31-40,647
hithadhoo_inside,5,1,GRO,ARG,21-30,277
hithadhoo_inside,5,1,BUT,AUR,NA,NA
hithadhoo_inside,5,1,BUT,AUR,NA,NA
hithadhoo_inside,5,1,BUT,AUR,NA,NA
hithadhoo_inside,5,1,BUT,AUR,NA,NA
hithadhoo_inside,5,1,BUT,COL,NA,NA
hithadhoo_inside,5,1,BUT,BEN,NA,NA
hithadhoo_inside,5,1,BUT,LUN,NA,NA
hithadhoo_inside,5,1,BUT,LUN,NA,NA
hithadhoo_inside,5,1,BUT,LUN,NA,NA
hithadhoo_inside,5,2,EMP,MONO,Nov-20,89
hithadhoo_inside,5,2,EMP,MONO,Nov-20,89
hithadhoo_inside,5,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,5,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,5,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,5,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,5,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,5,2,SNAP,FUL,Nov-20,88
hithadhoo_inside,5,2,SNAP,FUL,21-30,396
hithadhoo_inside,5,2,SNAP,FUL,21-30,396
hithadhoo_inside,5,2,SNAP,GIB,21-30,317
hithadhoo_inside,5,2,SNAP,GIB,21-30,317
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,MONOS,21-30,279
hithadhoo_inside,5,2,SNAP,FUR,21-30,333
hithadhoo_inside,5,2,BUT,FAL,NA,NA
hithadhoo_inside,5,2,BUT,FAL,NA,NA
hithadhoo_inside,5,2,BUT,FAL,NA,NA
hithadhoo_inside,5,2,BUT,FAL,NA,NA
hithadhoo_inside,5,2,BUT,FAL,NA,NA
hithadhoo_inside,5,2,BUT,FAL,NA,NA
hithadhoo_inside,5,2,BUT,COL,NA,NA
hithadhoo_inside,5,2,BUT,COL,NA,NA
hithadhoo_inside,5,2,BUT,COL,NA,NA
hithadhoo_inside,5,2,BUT,COL,NA,NA
hithadhoo_inside,5,2,BUT,LUN,NA,NA
hithadhoo_inside,5,2,BUT,LUN,NA,NA
hithadhoo_inside,5,2,BUT,LUN,NA,NA
hithadhoo_inside,5,2,BUT,LUN,NA,NA
hithadhoo_inside,5,2,BUT,LUN,NA,NA
hithadhoo_inside,5,2,BUT,LUN,NA,NA
hithadhoo_inside,5,2,BUT,LN,NA,NA
hithadhoo_inside,5,2,BUT,TFT,NA,NA
hithadhoo_inside,5,2,BUT,TFT,NA,NA
hithadhoo_inside,5,2,BUT,TFT,NA,NA
hithadhoo_inside,5,2,BUT,TFT,NA,NA
hithadhoo_inside,5,2,BUT,TFT,NA,NA
hithadhoo_inside,5,2,BUT,TFT,NA,NA
hithadhoo_inside,5,2,BUT,TFT,NA,NA
hithadhoo_inside,5,2,BUT,PHA,NA,NA
hithadhoo_inside,10,1,EMP,MONO,Nov-20,89
hithadhoo_inside,10,1,EMP,MONO,Nov-20,89
hithadhoo_inside,10,1,EMP,MONO,Nov-20,89
hithadhoo_inside,10,1,EMP,MONO,Nov-20,89
hithadhoo_inside,10,1,EMP,MONO,Nov-20,89
hithadhoo_inside,10,1,EMP,MONO,Nov-20,89
hithadhoo_inside,10,1,EMP,MONO,Nov-20,89
hithadhoo_inside,10,1,EMP,MONO,21-30,379
hithadhoo_inside,10,1,EMP,MONO,21-30,379
hithadhoo_inside,10,1,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,1,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,1,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,1,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,1,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,1,SNAP,MID,31-40,889.03
hithadhoo_inside,10,1,SNAP,MONOS,21-30,279
hithadhoo_inside,10,1,SNAP,MONOS,31-40,737
hithadhoo_inside,10,1,GRO,MIN,Nov-20,55
hithadhoo_inside,10,1,GRO,MIN,Nov-20,55
hithadhoo_inside,10,1,GRO,MIN,Nov-20,55
hithadhoo_inside,10,1,GRO,MIN,21-30,257
hithadhoo_inside,10,1,GRO,ARG,21-30,277
hithadhoo_inside,10,1,BUT,AUR,NA,NA
hithadhoo_inside,10,1,BUT,GUT,NA,NA
hithadhoo_inside,10,1,BUT,TFT,NA,NA
hithadhoo_inside,10,1,BUT,TFT,NA,NA
hithadhoo_inside,10,1,BUT,TFT,NA,NA
hithadhoo_inside,10,1,BUT,TFT,NA,NA
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,Nov-20,89
hithadhoo_inside,10,2,EMP,MONO,21-30,379
hithadhoo_inside,10,2,EMP,MONO,21-30,379
hithadhoo_inside,10,2,EMP,MONO,21-30,379
hithadhoo_inside,10,2,EMP,MONO,21-30,379
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,Nov-20,66
hithadhoo_inside,10,2,SNAP,KAS,21-30,283
hithadhoo_inside,10,2,SNAP,KAS,21-30,283
hithadhoo_inside,10,2,SNAP,KAS,21-30,283
hithadhoo_inside,10,2,SNAP,KAS,21-30,283
hithadhoo_inside,10,2,SNAP,MONOS,31-40,737
hithadhoo_inside,10,2,SNAP,MONOS,31-40,737
hithadhoo_inside,10,2,SNAP,MONOS,31-40,737
hithadhoo_inside,10,2,SNAP,MONOS,41-50,1528
hithadhoo_inside,10,2,GRO,MIN,Nov-20,55
hithadhoo_inside,10,2,GRO,MIN,21-30,257
hithadhoo_inside,10,2,GRO,ARG,Nov-20,59
hithadhoo_inside,10,2,BUT,AUR,NA,NA
hithadhoo_inside,10,2,BUT,AUR,NA,NA
hithadhoo_inside,10,2,BUT,GUT,NA,NA
hithadhoo_inside,10,2,BUT,COL,NA,NA
hithadhoo_inside,10,2,BUT,COL,NA,NA
hithadhoo_inside,10,2,BUT,COL,NA,NA
hithadhoo_inside,10,2,BUT,COL,NA,NA
hithadhoo_inside,10,2,BUT,COL,NA,NA
hithadhoo_inside,10,2,BUT,COL,NA,NA
hithadhoo_inside,10,2,BUT,COL,NA,NA
hithadhoo_inside,10,2,BUT,COL,NA,NA
hithadhoo_inside,10,2,BUT,COL,NA,NA
hithadhoo_inside,10,2,BUT,LUN,NA,NA
hithadhoo_inside,10,2,BUT,LUN,NA,NA
hithadhoo_inside,10,2,BUT,LN,NA,NA
hithadhoo_inside,10,2,BUT,TFT,NA,NA
hithadhoo_inside,10,2,BUT,TFT,NA,NA
hithadhoo_inside,10,2,BUT,TFT,NA,NA
hithadhoo_inside,10,2,BUT,TFT,NA,NA
hithadhoo_inside,10,2,BUT,TFT,NA,NA
hithadhoo_inside,10,2,BUT,TFT,NA,NA
hithadhoo_inside,10,2,BUT,MASK,NA,NA
hithadhoo_inside,10,1,RAB,STR,31-40,468.15
hithadhoo_inside,10,1,PAR,SORDID,44837,3.7
hithadhoo_inside,10,1,PAR,SORDID,44837,3.7
hithadhoo_inside,10,1,PAR,SORDID,Nov-20,91.02
hithadhoo_inside,10,1,PAR,SORDID,Nov-20,91.02
hithadhoo_inside,10,1,PAR,SORDID,21-30,423.88
hithadhoo_inside,10,1,PAR,SORDID,31-40,1178.25
hithadhoo_inside,10,1,PAR,BLUEBARBAR,60+,5963.77
hithadhoo_inside,10,1,TRIG,STR,NA,NA
hithadhoo_inside,10,1,TRIG,STR,NA,NA
hithadhoo_inside,10,1,TRIG,STR,NA,NA
hithadhoo_inside,10,1,TRIG,STR,NA,NA
hithadhoo_inside,10,1,TRIG,STR,NA,NA
hithadhoo_inside,10,1,TRIG,STR,NA,NA
hithadhoo_inside,10,1,TRIG,STR,NA,NA
hithadhoo_inside,10,1,TRIG,STR,NA,NA
hithadhoo_inside,10,1,TRIG,STR,NA,NA
hithadhoo_inside,10,1,T&J,MEL,41-50,1852
hithadhoo_inside,10,1,T&J,MEL,51-60,3295
hithadhoo_inside,10,1,T&J,MEL,51-60,3295
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,44837,3.7
hithadhoo_inside,10,2,PAR,SORDID,Nov-20,91.02
hithadhoo_inside,10,2,PAR,SORDID,Nov-20,91.02
hithadhoo_inside,10,2,PAR,SORDID,Nov-20,91.02
hithadhoo_inside,10,2,PAR,SORDID,31-40,1178.25
hithadhoo_inside,10,2,PAR,DUSKY,21-30,467.63
hithadhoo_inside,10,2,PAR,DUSKY,31-40,1304.18
hithadhoo_inside,10,2,PAR,DUSKY,31-40,1304.18
hithadhoo_inside,10,2,TRIG,STR,NA,NA
hithadhoo_inside,10,2,TRIG,STR,NA,NA
hithadhoo_inside,10,2,TRIG,STR,NA,NA
hithadhoo_inside,10,2,TRIG,STR,NA,NA
hithadhoo_inside,10,2,TRIG,STR,NA,NA
hithadhoo_inside,10,2,TRIG,STR,NA,NA
hithadhoo_inside,10,2,TRIG,STR,NA,NA
hithadhoo_inside,10,2,T&J,MEL,41-50,1852
hithadhoo_inside,10,2,T&J,LUG,41-50,1637
gaadhoo_inside,5,1,EMP,MONO,Nov-20,89
gaadhoo_inside,5,1,EMP,MONO,Nov-20,89
gaadhoo_inside,5,1,EMP,MONO,Nov-20,89
gaadhoo_inside,5,1,EMP,MONO,Nov-20,89
gaadhoo_inside,5,1,EMP,MONO,Nov-20,89
gaadhoo_inside,5,1,SNAP,FUR,21-30,333
gaadhoo_inside,5,1,GRO,LEU,21-30,1921
gaadhoo_inside,5,1,GRO,SPIL,Nov-20,74
gaadhoo_inside,5,1,GRO,ARG,Nov-20,59
gaadhoo_inside,5,1,BUT,AUR,NA,NA
gaadhoo_inside,5,1,BUT,TRI,NA,NA
gaadhoo_inside,5,1,BUT,TFT,NA,NA
gaadhoo_inside,5,1,BUT,TFT,NA,NA
gaadhoo_inside,5,1,BUT,TFT,NA,NA
gaadhoo_inside,5,1,BUT,TFT,NA,NA
gaadhoo_inside,5,2,EMP,MONO,Nov-20,89
gaadhoo_inside,5,2,EMP,MONO,Nov-20,89
gaadhoo_inside,5,2,EMP,MONO,Nov-20,89
gaadhoo_inside,5,2,EMP,AUR,Nov-20,76
gaadhoo_inside,5,2,EMP,AUR,Nov-20,76
gaadhoo_inside,5,2,EMP,AUR,Nov-20,76
gaadhoo_inside,5,2,EMP,AUR,Nov-20,76
gaadhoo_inside,5,2,EMP,AUR,Nov-20,76
gaadhoo_inside,5,2,EMP,AUR,Nov-20,76
gaadhoo_inside,5,2,EMP,AUR,Nov-20,76
gaadhoo_inside,5,2,EMP,AUR,Nov-20,76
gaadhoo_inside,5,2,EMP,AUR,Nov-20,76
gaadhoo_inside,5,2,EMP,AUR,Nov-20,76
gaadhoo_inside,5,2,GRO,MEL,Nov-20,60.81
gaadhoo_inside,5,2,GRO,ARG,Nov-20,59
gaadhoo_inside,5,2,GRO,ARG,Nov-20,59
gaadhoo_inside,5,2,GRO,ARG,Nov-20,59
gaadhoo_inside,5,2,GRO,ARG,Nov-20,59
gaadhoo_inside,5,2,BUT,AUR,NA,NA
gaadhoo_inside,5,2,BUT,AUR,NA,NA
gaadhoo_inside,5,2,BUT,TFT,NA,NA
gaadhoo_inside,5,2,BUT,TFT,NA,NA
gaadhoo_inside,5,2,BUT,TFT,NA,NA
gaadhoo_inside,10,1,EMP,MONO,21-30,379
gaadhoo_inside,10,1,EMP,MONO,21-30,379
gaadhoo_inside,10,1,SNAP,MID,21-30,339.46
gaadhoo_inside,10,1,GRO,MER,Nov-20,57
gaadhoo_inside,10,1,BUT,TRI,NA,NA
gaadhoo_inside,10,1,BUT,TRI,NA,NA
gaadhoo_inside,10,1,BUT,VLN,NA,NA
gaadhoo_inside,10,1,BUT,VLN,NA,NA
gaadhoo_inside,10,1,BUT,TFT,NA,NA
gaadhoo_inside,10,1,BUT,TFT,NA,NA
gaadhoo_inside,10,1,BUT,MEL,NA,NA
gaadhoo_inside,10,1,BUT,PHA,NA,NA
gaadhoo_inside,10,1,BUT,PHA,NA,NA
gaadhoo_inside,10,2,EMP,MONO,21-30,379
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,Nov-20,76
gaadhoo_inside,10,2,EMP,AUR,21-30,358
gaadhoo_inside,10,2,SNAP,FUL,21-30,396
gaadhoo_inside,10,2,SNAP,MID,21-30,339.46
gaadhoo_inside,10,2,SNAP,MID,21-30,339.46
gaadhoo_inside,10,2,SNAP,MONOS,21-30,279
gaadhoo_inside,10,2,SNAP,MONOS,21-30,279
