Surveyors Name,Site,Site.name,Reef.type,Depth,Replicate No.,Family,Species,Size,Biomass
PR,LF,Laamafaruhaa,thila,5,1,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,5,1,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,5,1,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,5,1,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,5,1,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,1,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,1,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,1,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,TRI,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,COL,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,LUN,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,LUN,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,5,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,10,1,EMP,MONO,Nov-20,89
PR,LF,Laamafaruhaa,thila,10,1,EMP,MONO,Nov-20,89
PR,LF,Laamafaruhaa,thila,10,1,EMP,MONO,Nov-20,89
PR,LF,Laamafaruhaa,thila,10,1,SNAP,IND2,Nov-20,63
PR,LF,Laamafaruhaa,thila,10,1,SNAP,IND,Nov-20,66
PR,LF,Laamafaruhaa,thila,10,1,SNAP,IND,Nov-20,66
PR,LF,Laamafaruhaa,thila,10,1,EMP,MONO,21-30,379
PR,LF,Laamafaruhaa,thila,10,1,EMP,MONO,21-30,379
PR,LF,Laamafaruhaa,thila,10,1,EMP,HAR,21-30,334
PR,LF,Laamafaruhaa,thila,10,1,SNAP,IND,21-30,283
PR,LF,Laamafaruhaa,thila,10,1,SNAP,IND,21-30,283
PR,LF,Laamafaruhaa,thila,10,1,GRO,ALBO,21-30,226
PR,LF,Laamafaruhaa,thila,10,1,GRO,MIN,21-30,257
PR,LF,Laamafaruhaa,thila,10,2,GRO,MIN,Nov-20,55
PR,LF,Laamafaruhaa,thila,10,2,EMP,MONO,21-30,379
PR,LF,Laamafaruhaa,thila,10,2,EMP,MONO,21-30,379
PR,LF,Laamafaruhaa,thila,10,2,EMP,MONO,21-30,379
PR,LF,Laamafaruhaa,thila,10,2,EMP,MONO,21-30,379
PR,LF,Laamafaruhaa,thila,10,2,SNAP,RED,21-30,308
PR,LF,Laamafaruhaa,thila,10,2,GRO,MIN,21-30,257
PR,LF,Laamafaruhaa,thila,10,2,GRO,MIN,21-30,257
PR,LF,Laamafaruhaa,thila,10,2,GRO,MIN,21-30,257
PR,LF,Laamafaruhaa,thila,10,2,GRO,MIN,21-30,257
PR,LF,Laamafaruhaa,thila,10,2,GRO,ARG,21-30,277
PR,LF,Laamafaruhaa,thila,10,2,GRO,ROG,03-Oct,3
PR,LF,Laamafaruhaa,thila,10,2,BUT,TRI,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,TRI,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,MEY,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,LN,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,10,2,BUT,TFT,NA,NA
PR,LF,Laamafaruhaa,thila,10,1,BUT,FAL,NA,NA
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,03-Oct,3.70470881
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,31-40,1178.25415
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,31-40,1178.25415
VE,LF,Laamafaruhaa,thila,10,1,PAR,SORDID,31-40,1178.25415
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,31-40,1304.18158
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,31-40,1304.18158
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,31-40,1304.18158
VE,LF,Laamafaruhaa,thila,10,1,PAR,DUSKY,31-40,1304.18158
VE,LF,Laamafaruhaa,thila,10,1,PAR,GFACE,51-60,4840.2584
VE,LF,Laamafaruhaa,thila,10,1,PAR,GFACE,51-60,4840.2584
VE,LF,Laamafaruhaa,thila,10,1,RAB,STR,31-40,468.146329
VE,LF,Laamafaruhaa,thila,10,1,RAB,STR,31-40,468.146329
VE,LF,Laamafaruhaa,thila,10,1,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,1,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,1,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,1,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,1,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,1,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,1,TRIG,SUFB,NA,NA
VE,LF,Laamafaruhaa,thila,10,1,TRIG,SUFB,NA,NA
VE,LF,Laamafaruhaa,thila,10,2,RAB,STR,21-30,198.2546754
VE,LF,Laamafaruhaa,thila,10,2,RAB,STR,21-30,198.254675
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,21-30,423.879609
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,31-40,1178.25415
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,31-40,1178.25415
VE,LF,Laamafaruhaa,thila,10,2,PAR,SORDID,31-40,1178.25415
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,03-Oct,4.024894522
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,Nov-20,91.0245026
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,21-30,467.632543
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,31-40,1304.18158
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,31-40,1304.18158
VE,LF,Laamafaruhaa,thila,10,2,PAR,DUSKY,31-40,1304.18158
VE,LF,Laamafaruhaa,thila,10,2,PAR,EMBER,21-30,404.983292
VE,LF,Laamafaruhaa,thila,10,2,PAR,ECLIPSE,31-40,1178.25415
VE,LF,Laamafaruhaa,thila,10,2,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,2,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,2,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,2,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,2,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,2,TRIG,STR,NA,NA
VE,LF,Laamafaruhaa,thila,10,2,TRIG,SUFB,NA,NA
VE,RI,Raha Inside,inside,5,1,RAB,SCH,21-30,324.429773
VE,RI,Raha Inside,inside,5,1,RAB,SCH,21-30,324.429773
VE,RI,Raha Inside,inside,5,1,RAB,SCH,21-30,324.429773
VE,RI,Raha Inside,inside,5,1,RAB,SCH,21-30,324.429773
VE,RI,Raha Inside,inside,5,1,RAB,SCH,21-30,324.429773
VE,RI,Raha Inside,inside,5,1,RAB,SCH,21-30,324.429773
VE,RI,Raha Inside,inside,5,1,RAB,SCH,21-30,324.429773
VE,RI,Raha Inside,inside,5,1,RAB,SCH,21-30,324.429773
VE,RI,Raha Inside,inside,5,1,PAR,EMBER,03-Oct,3.03620374
VE,RI,Raha Inside,inside,5,1,PAR,EMBER,03-Oct,3.03620374
VE,RI,Raha Inside,inside,5,1,PAR,EMBER,03-Oct,3.03620374
VE,RI,Raha Inside,inside,5,1,PAR,EMBER,03-Oct,3.03620374
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,03-Oct,3.704708807
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,03-Oct,3.70470881
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,03-Oct,3.704708813
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,03-Oct,3.704708816
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,03-Oct,3.704708819
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,03-Oct,3.704708822
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,03-Oct,3.704708825
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,03-Oct,3.704708828
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,03-Oct,3.704708831
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,03-Oct,3.704708834
VE,RI,Raha Inside,inside,5,1,PAR,DUSKY,03-Oct,4.02489453
VE,RI,Raha Inside,inside,5,1,PAR,DUSKY,03-Oct,4.02489453
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,1,PAR,DUSKY,Nov-20,99.9213819
VE,RI,Raha Inside,inside,5,1,PAR,DUSKY,Nov-20,99.9213819
VE,RI,Raha Inside,inside,5,1,PAR,DUSKY,Nov-20,99.9213819
VE,RI,Raha Inside,inside,5,1,PAR,3 COLOR,Nov-20,99.9213819
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,1,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,5,1,PAR,3 COLOR,21-30,467.632543
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,5,1,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,5,1,PAR,DUSKY,31-40,1304.18158
VE,RI,Raha Inside,inside,5,1,PAR,DUSKY,31-40,1304.18158
VE,RI,Raha Inside,inside,5,1,PAR,3 COLOR,31-40,1304.18158
VE,RI,Raha Inside,inside,5,1,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,5,2,RAB,SGR,21-30,276.826774
VE,RI,Raha Inside,inside,5,2,RAB,SGR,21-30,276.826774
VE,RI,Raha Inside,inside,5,2,RAB,SGR,21-30,276.826774
VE,RI,Raha Inside,inside,5,2,RAB,SGR,21-30,276.826774
VE,RI,Raha Inside,inside,5,2,RAB,SGR,21-30,276.826774
VE,RI,Raha Inside,inside,5,2,RAB,SGR,21-30,276.826774
VE,RI,Raha Inside,inside,5,2,RAB,SGR,21-30,276.826774
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,Nov-20,99.9213819
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,Nov-20,99.9213819
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,Nov-20,99.9213819
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,Nov-20,99.9213819
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,5,2,PAR,DUSKY,31-40,1304.18158
VE,RI,Raha Inside,inside,5,2,PAR,ECLIPSE,31-40,1178.25415
VE,RI,Raha Inside,inside,5,2,PAR,3 COLOR,31-40,1304.18158
VE,RI,Raha Inside,inside,5,2,PAR,3 COLOR,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,3 COLOR,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,3 COLOR,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,3 COLOR,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,3 COLOR,21-30,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,3 COLOR,Nov-20,467.632543
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,03-Oct,3.70470881
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,03-Oct,3.704708813
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,03-Oct,3.704708816
VE,RI,Raha Inside,inside,5,2,PAR,SORDID,03-Oct,3.704708819
VE,RI,Raha Inside,inside,5,2,PAR,LNOSE,41-50,1336.112909
VE,RI,Raha Inside,inside,5,2,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,5,2,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,5,2,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,5,2,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,5,2,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,5,2,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,10,1,RAB,STR,31-40,468.1463292
VE,RI,Raha Inside,inside,10,1,RAB,STR,31-40,468.146329
VE,RI,Raha Inside,inside,10,1,RAB,STR,31-40,468.146329
VE,RI,Raha Inside,inside,10,1,PAR,SORDID,03-Oct,3.704708813
VE,RI,Raha Inside,inside,10,1,PAR,SORDID,03-Oct,3.704708816
VE,RI,Raha Inside,inside,10,1,PAR,SORDID,03-Oct,3.704708819
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,03-Oct,4.02489453
VE,RI,Raha Inside,inside,10,1,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,10,1,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,10,1,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,Nov-20,91.0245026
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,Nov-20,91.0245026
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,Nov-20,91.0245026
VE,RI,Raha Inside,inside,10,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,10,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,10,1,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,10,1,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,31-40,1178.25415
VE,RI,Raha Inside,inside,10,1,PAR,DUSKY,31-40,1304.18158
VE,RI,Raha Inside,inside,10,1,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,10,1,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,10,1,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,10,1,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,10,1,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,10,2,RAB,STR,21-30,198.254675
VE,RI,Raha Inside,inside,10,2,PAR,SORDID,03-Oct,3.704708816
VE,RI,Raha Inside,inside,10,2,PAR,SORDID,03-Oct,3.704708819
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,03-Oct,
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,03-Oct,
VE,RI,Raha Inside,inside,10,2,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,10,2,PAR,SORDID,Nov-20,91.0245026
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,Nov-20,91.0245026
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,Nov-20,91.0245026
VE,RI,Raha Inside,inside,10,2,RAB,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,10,2,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,21-30,467.632543
VE,RI,Raha Inside,inside,10,2,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,31-40,1304.18158
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,31-40,1304.18158
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,31-40,1304.18158
VE,RI,Raha Inside,inside,10,2,RAB,2COLOR,03-Oct,2.60709625
VE,RI,Raha Inside,inside,10,2,PAR,SORDID,21-30,423.879609
VE,RI,Raha Inside,inside,10,2,PAR,SORDID,31-40,1178.25415
VE,RI,Raha Inside,inside,10,2,PAR,DUSKY,31-40,1304.18158
VE,RI,Raha Inside,inside,10,2,PAR,3 COLOR,03-Oct,4.02489453
VE,RI,Raha Inside,inside,10,2,PAR,3 COLOR,03-Oct,4.02489453
VE,RI,Raha Inside,inside,10,2,PAR,3 COLOR,03-Oct,4.02489453
VE,RI,Raha Inside,inside,10,2,PAR,3 COLOR,Nov-20,99.9213819
VE,RI,Raha Inside,inside,10,2,PAR,3 COLOR,Nov-20,99.9213819
VE,RI,Raha Inside,inside,10,2,RAB,3 COLOR,Nov-20,99.9213819
VE,RI,Raha Inside,inside,10,2,PAR,3 COLOR,21-30,467.632543
VE,RI,Raha Inside,inside,10,2,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,10,2,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,10,2,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,10,2,TRIG,STR,NA,NA
VE,RI,Raha Inside,inside,10,2,TRIG,STR,NA,NA
G,RI,Raha Inside,inside,10,1,EMP,MONO,Nov-20,89
G,RI,Raha Inside,inside,10,1,EMP,LMIC,Nov-20,59
G,RI,Raha Inside,inside,10,1,SNAP,IND,Nov-20,66
G,RI,Raha Inside,inside,10,1,GRO,ARE,Nov-20,49
G,RI,Raha Inside,inside,10,1,GRO,ARE,Nov-20,49
G,RI,Raha Inside,inside,10,1,GRO,ARE,Nov-20,49
G,RI,Raha Inside,inside,10,1,SNAP,LEA,Nov-20,41.9684215
