site,gps_coordi0tes,date,start_time,end_time,depth,replicate_no,family,species,size,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,9,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,21,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,6,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,5,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,2,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,11,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,10,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,11,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,5,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,20,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,30,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,4,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,CROC,6,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,CROC,21,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,CROC,4,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,CROC,4,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,CROC,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,CROC,4,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,MAX,5,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,SQ,5,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,SQ,6,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,CROC,17,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,SQ,4,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,SQ,48,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,SQ,9,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,SQ,9,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,SQ,21,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,SQ,11,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,SQ,10,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,SQ,21,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,CROC,9,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,CROC,3,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,CROC,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,CROC,13,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:26,10:41,5,2,GC,MAX,11,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,20,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,13,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,45,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,13,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,15,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,CROC,25,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,CROC,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,CROC,4,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,CROC,4,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:24,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:24,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:24,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:24,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:24,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:24,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:24,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:24,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:24,08:33,15,1,GC,SQ,18,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:41,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:41,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:41,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,SEA,GREEN,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,GC,CROC,4,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,GC,CROC,5,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,GC,CROC,4,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,SEA,GREEN,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:23,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:23,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:23,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:23,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:23,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:23,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:23,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:23,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:23,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:23,08:33,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,08:33,08:46,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,SEA,GREEN,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,GC,MAX,3,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,GC,SQ,12,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,GC,SQ,17,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,09:58,10:12,10,1,GC,SQ,6,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,SEA,GREEN,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,SEA,GREEN,0,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,GC,MAX,7,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,GC,MAX,7,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,GC,MAX,7,,,,,,,,,,,,,,,,
olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",12/09/2021,10:17,10:26,10,2,GC,MAX,7,,,,,,,,,,,,,,,,
maavah_inside,"1°53'28.8""N 73°15'09.1""E",03/08/2021,08:56,09:13,10,1,SEA,PINK,0,,,,,,,,,,,,,,,,
maavah_inside,"1°53'28.8""N 73°15'09.1""E",03/08/2021,08:56,09:13,10,1,GC,CROC,4,,,,,,,,,,,,,,,,
maavah_inside,"1°53'28.8""N 73°15'09.1""E",03/08/2021,09:13,09:40,10,2,GC,CROC,3,,,,,,,,,,,,,,,,
maavah_inside,"1°53'28.8""N 73°15'09.1""E",03/08/2021,10:10,10:24,5,1,SEA,PINK,0,,,,,,,,,,,,,,,,
maavah_inside,"1°53'28.8""N 73°15'09.1""E",03/08/2021,10:10,10:24,5,1,GC,CROC,10,,,,,,,,,,,,,,,,
maavah_inside,"1°53'28.8""N 73°15'09.1""E",03/08/2021,10:10,10:24,5,1,GC,CROC,14,,,,,,,,,,,,,,,,
maavah_inside,"1°53'28.8""N 73°15'09.1""E",03/08/2021,10:10,10:24,5,1,GC,CROC,9,,,,,,,,,,,,,,,,
maavah_inside,"1°53'28.8""N 73°15'09.1""E",03/08/2021,10:25,10:35,5,2,SEA,PINK,0,,,,,,,,,,,,,,,,
maavah_inside,"1°53'28.8""N 73°15'09.1""E",03/08/2021,10:25,10:35,5,2,SEA,CURRY,0,,,,,,,,,,,,,,,,
maavah_inside,"1°53'28.8""N 73°15'09.1""E",03/08/2021,09:01,09:13,10,1,SEA,CROC,12,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,GC ,MAX,6,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,GC ,MAX,7,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,GC ,SQ,7,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,GC ,SQ,10,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,2,SEA,PINK,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,2,GC ,SQ,6,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,SEA,PINK,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,SQ,12,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,SQ,25,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,SQ,21,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,SQ,13,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,CROC,7,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,CROC,7.5,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,CROC,1.5,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,CROC,5,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,CROC,20,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,CROC,12,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,1,GC ,CROC,13,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC ,MAX,12,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC ,SQ,5,,,,,,,,,,,,,,,,
